Industry;PermId;HierarchicalId;Ticker;Name;MarketCapitalization;TTM Sales$;Employees;Companies URL
Steel;null;5603.T;Kogi Corp;7,359.775;20,879.000;740;https://www.reuters.com/finance/stocks/overview?symbol=5603.T;
Steel;null;BALS.BO;Balasore Alloys Ltd;7,031.231;6,387.343;905;https://www.reuters.com/finance/stocks/overview?symbol=BALS.BO;
Steel;null;X.N;United States Steel Corp;6,784.535;11,767.000;21,000;https://www.reuters.com/finance/stocks/overview?symbol=X.N;
Steel;null;TX.N;Ternium SA;6,735.938;8,631.842;16,725;https://www.reuters.com/finance/stocks/overview?symbol=TX.N;
Steel;null;RS.N;Reliance Steel & Aluminum Co;6,628.729;9,406.200;14,500;https://www.reuters.com/finance/stocks/overview?symbol=RS.N;
Steel;null;OSSP.BO;Orissa Sponge Iron and Steel Ltd;6,535.926;0.000;325;https://www.reuters.com/finance/stocks/overview?symbol=OSSP.BO;
Steel;null;5446.T;Hokuetsu Metal Co Ltd;6,282.562;19,836.529;406;https://www.reuters.com/finance/stocks/overview?symbol=5446.T;
Steel;null;5612.T;Nippon Chutetsukan KK;5,960.465;13,463.000;341;https://www.reuters.com/finance/stocks/overview?symbol=5612.T;
Steel;null;EVRE.L;EVRAZ plc;5,642.140;6,697.921;77,951;https://www.reuters.com/finance/stocks/overview?symbol=EVRE.L;
Steel;null;RUDR.BO;Rudra Global Infra Products Ltd;5,224.623;3,018.694;--;https://www.reuters.com/finance/stocks/overview?symbol=RUDR.BO;
Steel;null;5697.T;Sanyu Co Ltd;4,336.792;16,207.450;237;https://www.reuters.com/finance/stocks/overview?symbol=5697.T;
Steel;null;LYMT.BO;Lloyds Metals And Energy Ltd;4,183.288;4,545.916;444;https://www.reuters.com/finance/stocks/overview?symbol=LYMT.BO;
Steel;null;5987.T;Onex Corp;4,183.200;5,621.385;262;https://www.reuters.com/finance/stocks/overview?symbol=5987.T;
Steel;null;STCL.BO;Steel Cast Ltd;4,024.997;1,805.774;610;https://www.reuters.com/finance/stocks/overview?symbol=STCL.BO;
Steel;null;5973.T;Toami Corp;3,692.800;11,765.720;254;https://www.reuters.com/finance/stocks/overview?symbol=5973.T;
Steel;null;PCIN.BO;PTC Industries Ltd;3,068.781;956.844;--;https://www.reuters.com/finance/stocks/overview?symbol=PCIN.BO;
Steel;null;INSL.BO;Indsil Hydro Power and Manganese Ltd;3,042.321;686.222;--;https://www.reuters.com/finance/stocks/overview?symbol=INSL.BO;
Steel;null;5458.T;Takasago Tekko KK;2,995.968;9,909.000;138;https://www.reuters.com/finance/stocks/overview?symbol=5458.T;
Steel;null;WOR.N;Worthington Industries Inc;2,946.588;3,268.282;10,000;https://www.reuters.com/finance/stocks/overview?symbol=WOR.N;
Steel;null;RCII.BO;RCI Industries & Technologies Ltd;2,901.594;20,111.150;--;https://www.reuters.com/finance/stocks/overview?symbol=RCII.BO;
Steel;null;CMC.N;Commercial Metals Co;2,894.772;4,733.131;8,797;https://www.reuters.com/finance/stocks/overview?symbol=CMC.N;
Steel;null;CLF.N;Cleveland-Cliffs Inc;2,517.370;2,483.300;2,927;https://www.reuters.com/finance/stocks/overview?symbol=CLF.N;
Steel;null;CRS.N;Carpenter Technology Corp;2,512.179;1,888.500;4,600;https://www.reuters.com/finance/stocks/overview?symbol=CRS.N;
Steel;null;FROA.BO;Ferro Alloys Corp Ltd;2,445.541;6,401.505;850;https://www.reuters.com/finance/stocks/overview?symbol=FROA.BO;
Steel;null;NIST.BO;Nova Iron and Steel Ltd;2,424.296;91.208;--;https://www.reuters.com/finance/stocks/overview?symbol=NIST.BO;
Steel;null;SHGT.BO;Shree Global Tradefin Ltd;2,415.752;1,319.530;12;https://www.reuters.com/finance/stocks/overview?symbol=SHGT.BO;
Steel;null;BSTT.BO;Best Steel Logistics Ltd;2,084.025;2,105.901;--;https://www.reuters.com/finance/stocks/overview?symbol=BSTT.BO;
Steel;null;AKS.N;AK Steel Holding Corp;2,027.817;6,003.500;8,500;https://www.reuters.com/finance/stocks/overview?symbol=AKS.N;
Steel;null;BOY.L;Bodycote PLC;1,899.245;655.300;5,500;https://www.reuters.com/finance/stocks/overview?symbol=BOY.L;
Steel;null;NATN.BO;National Fittings Ltd;1,874.080;667.712;--;https://www.reuters.com/finance/stocks/overview?symbol=NATN.BO;
Steel;null;FXPO.L;Ferrexpo PLC;1,831.441;808.323;9,104;https://www.reuters.com/finance/stocks/overview?symbol=FXPO.L;
Steel;null;PMET.BO;Pradeep Metals Ltd;1,783.127;1,249.517;--;https://www.reuters.com/finance/stocks/overview?symbol=PMET.BO;
Steel;null;JTLI.BO;JTL Infra Ltd;1,771.315;1,103.744;--;https://www.reuters.com/finance/stocks/overview?symbol=JTLI.BO;
Steel;null;NINK.PK;Nami Corp;1,659.394;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=NINK.PK;
Steel;null;INST.BO;India Steel Works Ltd;1,640.093;10,408.050;417;https://www.reuters.com/finance/stocks/overview?symbol=INST.BO;
Steel;null;BLRY.BO;Bellary Steels and Alloys Ltd;1,610.373;90.200;224;https://www.reuters.com/finance/stocks/overview?symbol=BLRY.BO;
Steel;null;HCC.N;Warrior Met Coal Inc;1,467.635;1,082.558;1,130;https://www.reuters.com/finance/stocks/overview?symbol=HCC.N;
Steel;null;KICM.BO;K I C Metaliks Ltd;1,374.760;4,041.995;270;https://www.reuters.com/finance/stocks/overview?symbol=KICM.BO;
Steel;null;RMGA.BO;RMG Alloy Steel Ltd;1,332.646;1,638.000;975;https://www.reuters.com/finance/stocks/overview?symbol=RMGA.BO;
Steel;null;SURL.BO;Suraj Ltd;1,179.926;1,953.282;--;https://www.reuters.com/finance/stocks/overview?symbol=SURL.BO;
Steel;null;PANS.BO;Panchmahal Steel Ltd;1,125.621;3,977.628;--;https://www.reuters.com/finance/stocks/overview?symbol=PANS.BO;
Steel;null;UNAX.BO;Uni-Abex Alloy Products Ltd;1,119.888;698.244;93;https://www.reuters.com/finance/stocks/overview?symbol=UNAX.BO;
Steel;null;MAGN.BO;Magna Electro Castings Ltd;1,016.790;851.290;145;https://www.reuters.com/finance/stocks/overview?symbol=MAGN.BO;
Steel;null;RAGV.BO;Raghav Productivity Enhancers Ltd;990.771;418.090;--;https://www.reuters.com/finance/stocks/overview?symbol=RAGV.BO;
Steel;null;SXCP.N;SunCoke Energy Partners LP;915.273;828.500;574;https://www.reuters.com/finance/stocks/overview?symbol=SXCP.N;
Steel;null;SIMC.BO;Simplex Castings Ltd;885.961;1,732.082;--;https://www.reuters.com/finance/stocks/overview?symbol=SIMC.BO;
Steel;null;TTYO.BO;Tayo Rolls Ltd;876.797;113.976;692;https://www.reuters.com/finance/stocks/overview?symbol=TTYO.BO;
Steel;null;UMIY.BO;Umiya Tubes Ltd;833.055;287.500;30;https://www.reuters.com/finance/stocks/overview?symbol=UMIY.BO;
Steel;null;TMST.N;TimkenSteel Corp;804.838;1,202.500;2,500;https://www.reuters.com/finance/stocks/overview?symbol=TMST.N;
Steel;null;SXC.N;SunCoke Energy Inc;795.438;1,297.500;907;https://www.reuters.com/finance/stocks/overview?symbol=SXC.N;
Steel;null;WLST.BO;Welcast Steels Ltd;772.175;2,391.530;--;https://www.reuters.com/finance/stocks/overview?symbol=WLST.BO;
Steel;null;FALY.BO;Facor Alloys Ltd;752.857;3,816.903;623;https://www.reuters.com/finance/stocks/overview?symbol=FALY.BO;
Steel;null;SREM.BO;Supremex Shine Steels Ltd;749.075;1.414;--;https://www.reuters.com/finance/stocks/overview?symbol=SREM.BO;
Steel;null;USTF.BO;Ushdev International Ltd;734.532;81,572.758;45;https://www.reuters.com/finance/stocks/overview?symbol=USTF.BO;
Steel;null;DEVH.BO;Devhari Exports (India) Ltd;709.406;140.503;--;https://www.reuters.com/finance/stocks/overview?symbol=DEVH.BO;
Steel;null;RJFR.BO;Rajkumar Forge Ltd;639.955;148.042;80;https://www.reuters.com/finance/stocks/overview?symbol=RJFR.BO;
Steel;null;RATH.BO;Rathi Bars Ltd;546.250;2,051.810;--;https://www.reuters.com/finance/stocks/overview?symbol=RATH.BO;
Steel;null;NITN.BO;Nitin Castings Ltd;485.856;578.265;--;https://www.reuters.com/finance/stocks/overview?symbol=NITN.BO;
Steel;null;SHIS.BO;Sharda Ispat Ltd;482.550;558.487;--;https://www.reuters.com/finance/stocks/overview?symbol=SHIS.BO;
Steel;null;UNVE.BO;Universal Autofoundry Ltd;472.408;886.750;--;https://www.reuters.com/finance/stocks/overview?symbol=UNVE.BO;
Steel;null;RYI.N;Ryerson Holding Corp;468.428;3,236.300;3,325;https://www.reuters.com/finance/stocks/overview?symbol=RYI.N;
Steel;null;RPCC.BO;Rapicut Carbides Ltd;416.980;405.316;--;https://www.reuters.com/finance/stocks/overview?symbol=RPCC.BO;
Steel;null;REME.BO;Remi Edelstahl Tubulars Ltd;415.684;728.966;--;https://www.reuters.com/finance/stocks/overview?symbol=REME.BO;
Steel;null;STGJ.BO;Steelco Gujarat Ltd;400.081;5,457.591;--;https://www.reuters.com/finance/stocks/overview?symbol=STGJ.BO;
Steel;null;GJIN.BO;Gujarat Intrux Ltd;380.116;266.043;--;https://www.reuters.com/finance/stocks/overview?symbol=GJIN.BO;
Steel;null;KNSK.BO;Kanishk Steel Industries Ltd;369.669;2,726.104;--;https://www.reuters.com/finance/stocks/overview?symbol=KNSK.BO;
Steel;null;RIDD.BO;Riddhi Steel and Tube Ltd;364.357;2,327.453;--;https://www.reuters.com/finance/stocks/overview?symbol=RIDD.BO;
Steel;null;BGAT.BO;Bhagwati Autocast Ltd;345.394;--;--;https://www.reuters.com/finance/stocks/overview?symbol=BGAT.BO;
Steel;null;RDSA.BO;Rishabh Digha Steel and Allied Products Ltd;329.184;25.465;--;https://www.reuters.com/finance/stocks/overview?symbol=RDSA.BO;
Steel;null;SVPH.BO;SVP Housing Ltd;320.849;0.175;--;https://www.reuters.com/finance/stocks/overview?symbol=SVPH.BO;
Steel;null;METC.BO;Metal Coatings (India) Ltd;298.933;1,110.685;--;https://www.reuters.com/finance/stocks/overview?symbol=METC.BO;
Steel;null;RGTL.BO;Rathi Graphic Technologies Ltd;290.642;316.695;--;https://www.reuters.com/finance/stocks/overview?symbol=RGTL.BO;
Steel;null;MSTL.BO;Modern Steel Ltd;276.623;3,998.400;--;https://www.reuters.com/finance/stocks/overview?symbol=MSTL.BO;
Steel;null;BWL.BO;BWL Ltd;243.528;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=BWL.BO;
Steel;null;ASSI.BO;Ashirwad Steels And Industries Ltd;231.125;138.249;--;https://www.reuters.com/finance/stocks/overview?symbol=ASSI.BO;
Steel;null;SIND.BO;Spectra Industries Ltd;230.051;1,341.994;73;https://www.reuters.com/finance/stocks/overview?symbol=SIND.BO;
Steel;null;SURJ.BO;Suraj Products Ltd;222.870;553.719;--;https://www.reuters.com/finance/stocks/overview?symbol=SURJ.BO;
Steel;null;BHSP.BO;Bihar Sponge Iron Ltd;222.807;0.000;513;https://www.reuters.com/finance/stocks/overview?symbol=BHSP.BO;
Steel;null;GGEN.BO;G G Engineering Ltd;217.373;77.137;--;https://www.reuters.com/finance/stocks/overview?symbol=GGEN.BO;
Steel;null;CGS.L;Castings PLC;201.144;122.687;1,106;https://www.reuters.com/finance/stocks/overview?symbol=CGS.L;
Steel;null;SHBA.BO;Shri Bajrang Alloys Ltd;177.300;1,036.934;--;https://www.reuters.com/finance/stocks/overview?symbol=SHBA.BO;
Steel;null;CARN.BO;Carnation Industries Ltd;170.957;726.443;--;https://www.reuters.com/finance/stocks/overview?symbol=CARN.BO;
Steel;null;VAST.BO;Vallabh Steels Ltd;163.350;1,383.011;--;https://www.reuters.com/finance/stocks/overview?symbol=VAST.BO;
Steel;null;GNTR.BO;Gontermann - Peipers (India) Ltd;156.757;382.854;651;https://www.reuters.com/finance/stocks/overview?symbol=GNTR.BO;
Steel;null;MKST.BO;Mukesh Strips Ltd;137.433;445.238;--;https://www.reuters.com/finance/stocks/overview?symbol=MKST.BO;
Steel;null;CSTW.PK;Central Steel & Wire Co;132.634;--;--;https://www.reuters.com/finance/stocks/overview?symbol=CSTW.PK;
Steel;null;ASHI.BO;Ashiana Ispat Ltd;131.712;2,461.703;--;https://www.reuters.com/finance/stocks/overview?symbol=ASHI.BO;
Steel;null;VAIN.BO;Vardhman Industries Ltd;121.586;2,451.360;--;https://www.reuters.com/finance/stocks/overview?symbol=VAIN.BO;
Steel;null;BALI.BO;Balaji Industrial Corporation Ltd;121.220;--;0;https://www.reuters.com/finance/stocks/overview?symbol=BALI.BO;
Steel;null;MRMG.BO;Marmagoa Steel Ltd;116.373;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=MRMG.BO;
Steel;null;RCST.BO;Ruchi Strips and Alloys Ltd;101.491;--;--;https://www.reuters.com/finance/stocks/overview?symbol=RCST.BO;
Steel;null;VBCI.BO;VBC Industries Ltd;96.522;244.256;148;https://www.reuters.com/finance/stocks/overview?symbol=VBCI.BO;
Steel;null;MRCE.BO;MRC Exim Ltd;94.309;--;--;https://www.reuters.com/finance/stocks/overview?symbol=MRCE.BO;
Steel;null;RATS.BO;Rathi Steel and Power Ltd;90.480;3,628.910;--;https://www.reuters.com/finance/stocks/overview?symbol=RATS.BO;
Steel;null;ELFR.BO;E L Forge Ltd;86.621;352.151;529;https://www.reuters.com/finance/stocks/overview?symbol=ELFR.BO;
Steel;null;IRR.L;IronRidge Resources Ltd;83.712;0.002;--;https://www.reuters.com/finance/stocks/overview?symbol=IRR.L;
Steel;null;SVCR.BO;SVC Resources Ltd;80.057;3.686;--;https://www.reuters.com/finance/stocks/overview?symbol=SVCR.BO;
Steel;null;BMNB.L;Bushveld Minerals Ltd;75.444;0.000;4;https://www.reuters.com/finance/stocks/overview?symbol=BMNB.L;
Steel;null;VISH.BO;Vishal Malleables Ltd;74.694;193.846;--;https://www.reuters.com/finance/stocks/overview?symbol=VISH.BO;
Steel;null;WEBC.PK;Webco Industries Inc;73.161;410.815;860;https://www.reuters.com/finance/stocks/overview?symbol=WEBC.PK;
Steel;null;VYBR.BO;Vybra Automet Ltd;72.976;-22.972;--;https://www.reuters.com/finance/stocks/overview?symbol=VYBR.BO;
Steel;null;SHSW.BO;Shree Steel Wire Ropes Ltd;63.912;--;--;https://www.reuters.com/finance/stocks/overview?symbol=SHSW.BO;
Steel;null;SISP.BO;Southern Ispat and Energy Ltd;61.970;6,700.886;--;https://www.reuters.com/finance/stocks/overview?symbol=SISP.BO;
Steel;null;REAL.BO;Real Strips Ltd;59.800;1,112.765;--;https://www.reuters.com/finance/stocks/overview?symbol=REAL.BO;
Steel;null;FCST.BO;Facor Steels Ltd;55.761;3.943;--;https://www.reuters.com/finance/stocks/overview?symbol=FCST.BO;
Steel;null;EMHE.L;European Metals Holdings Ltd;49.788;0.007;--;https://www.reuters.com/finance/stocks/overview?symbol=EMHE.L;
Steel;null;SMFL.BO;Smiths & Founders India Ltd;48.958;84.561;--;https://www.reuters.com/finance/stocks/overview?symbol=SMFL.BO;
Steel;null;MHLX.BO;Mahalaxmi Seamless Ltd;48.166;54.797;270;https://www.reuters.com/finance/stocks/overview?symbol=MHLX.BO;
Steel;null;AMFR.BO;Amforge Industries Ltd;47.909;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=AMFR.BO;
Steel;null;NRSRF.PK;Northland Resources SE;47.083;1,267.304;88;https://www.reuters.com/finance/stocks/overview?symbol=NRSRF.PK;
Steel;null;PRBH.BO;Prabhav Industries Ltd;46.550;28.005;--;https://www.reuters.com/finance/stocks/overview?symbol=PRBH.BO;
Steel;null;BHLK.BO;Bhuwalka Steel Industries Ltd;46.270;--;--;https://www.reuters.com/finance/stocks/overview?symbol=BHLK.BO;
Steel;null;GUJM.BO;Gujarat Metallic Coal & Coke Ltd;44.763;279.098;--;https://www.reuters.com/finance/stocks/overview?symbol=GUJM.BO;
Steel;null;GFUR.BO;Garg Furnace Ltd;43.534;608.189;100;https://www.reuters.com/finance/stocks/overview?symbol=GFUR.BO;
Steel;null;JRII.BO;JRI Industries and Infrastructure Ltd;42.492;1.157;--;https://www.reuters.com/finance/stocks/overview?symbol=JRII.BO;
Steel;null;OMAN.BO;Omansh Enterprises Ltd;39.583;17.721;--;https://www.reuters.com/finance/stocks/overview?symbol=OMAN.BO;
Steel;null;AMLZF.PK;African Minerals Ltd;38.549;623.516;3,894;https://www.reuters.com/finance/stocks/overview?symbol=AMLZF.PK;
Steel;null;SIF.A;SIFCO Industries Inc;36.791;121.458;607;https://www.reuters.com/finance/stocks/overview?symbol=SIF.A;
Steel;null;ZIOC.L;Zanaga Iron Ore Company Ltd;33.974;0.000;4;https://www.reuters.com/finance/stocks/overview?symbol=ZIOC.L;
Steel;null;AGLD.BO;Aseem Global Ltd;28.567;1,896.056;--;https://www.reuters.com/finance/stocks/overview?symbol=AGLD.BO;
Steel;null;TVTV.PK;Wherevertv Broadcasting Corporation Inc;28.104;0.836;1;https://www.reuters.com/finance/stocks/overview?symbol=TVTV.PK;
Steel;null;ASIL.BO;Anil Special Steel Industries Ltd;27.618;136.300;--;https://www.reuters.com/finance/stocks/overview?symbol=ASIL.BO;
Steel;null;SMLP.L;Strategic Minerals PLC;27.193;1.759;8;https://www.reuters.com/finance/stocks/overview?symbol=SMLP.L;
Steel;null;MUKT.BO;Mukat Pipes Ltd;26.685;49.978;--;https://www.reuters.com/finance/stocks/overview?symbol=MUKT.BO;
Steel;null;AYSI.PK;Alloy Steel International Inc;26.415;27.041;38;https://www.reuters.com/finance/stocks/overview?symbol=AYSI.PK;
Steel;null;GJST.PK;GEO JS Tech Group Corp;24.598;5.834;4;https://www.reuters.com/finance/stocks/overview?symbol=GJST.PK;
Steel;null;INBS.BO;Indian Bright Steel Co Ltd;18.350;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=INBS.BO;
Steel;null;CTAM.PK;AM Castle & Co;14.563;509.368;908;https://www.reuters.com/finance/stocks/overview?symbol=CTAM.PK;
Steel;null;KOD.L;Kodal Minerals PLC;13.049;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=KOD.L;
Steel;null;BZM.L;Bellzone Mining PLC;13.046;0.000;119;https://www.reuters.com/finance/stocks/overview?symbol=BZM.L;
Steel;null;ADFG.BO;Aditya Forge Ltd;12.662;--;0;https://www.reuters.com/finance/stocks/overview?symbol=ADFG.BO;
Steel;null;IRONI.L;Ironveld PLC;11.926;0.000;14;https://www.reuters.com/finance/stocks/overview?symbol=IRONI.L;
Steel;null;KRMA.BO;Karma Industries Ltd;11.744;--;0;https://www.reuters.com/finance/stocks/overview?symbol=KRMA.BO;
Steel;null;KRIA.BO;Krishna Ferro Products Ltd;9.650;87.675;62;https://www.reuters.com/finance/stocks/overview?symbol=KRIA.BO;
Steel;null;GRHM.BO;Graham Firth Steel Products India Ltd;7.930;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=GRHM.BO;
Steel;null;GSIH.PK;General Steel Holdings Inc;6.150;1.245;8,505;https://www.reuters.com/finance/stocks/overview?symbol=GSIH.PK;
Steel;null;CMH.L;Chamberlin PLC;5.849;35.364;343;https://www.reuters.com/finance/stocks/overview?symbol=CMH.L;
Steel;null;WAFM.L;West African Minerals Corp;4.764;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=WAFM.L;
Steel;null;ADEXF.PK;Advanced Explorations Inc;3.821;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=ADEXF.PK;
Steel;null;TCGN.PK;Technology General Corp;2.848;2.109;25;https://www.reuters.com/finance/stocks/overview?symbol=TCGN.PK;
Steel;null;GOOI.PK;Gooi Global Inc;1.928;--;8;https://www.reuters.com/finance/stocks/overview?symbol=GOOI.PK;
Steel;null;DGIX.PK;Dyna Group International Inc;1.644;16.152;130;https://www.reuters.com/finance/stocks/overview?symbol=DGIX.PK;
Steel;null;CDNN.PK;China Industrial Steel Inc;0.515;714.852;1,606;https://www.reuters.com/finance/stocks/overview?symbol=CDNN.PK;
Steel;null;AAST.PK;Allied American Steel Corp;0.508;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=AAST.PK;
Steel;null;PLLVF.PK;Palladon Ventures Ltd;0.269;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=PLLVF.PK;
Steel;null;AMRR.PK;American Metals Recovery and Recycling Inc;0.252;2.441;1;https://www.reuters.com/finance/stocks/overview?symbol=AMRR.PK;
Steel;null;CHOPF.PK;China Gerui Advanced Materials Group Ltd;0.178;108.458;1,100;https://www.reuters.com/finance/stocks/overview?symbol=CHOPF.PK;
Steel;null;TDYT.PK;Thermodynetics Inc;0.038;0.313;2;https://www.reuters.com/finance/stocks/overview?symbol=TDYT.PK;
Steel;null;CPTA.BO;Captain Technocast Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=CPTA.BO;
Steel;null;HIIN.BO;Malanpur Steel Ltd;--;--;11;https://www.reuters.com/finance/stocks/overview?symbol=HIIN.BO;
Steel;null;SHEP.BO;Shree Precoated Steels Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=SHEP.BO;
Steel;null;IPO-IPR.L;Indian Pacific Resources Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=IPO-IPR.L;
Steel;null;NEWE.BO;Newever Trade Wings Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=NEWE.BO;
Steel;null;RUBC.BO;Ruby Cables Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=RUBC.BO;
Aluminum;4294952978;51201030;5703.T;Nippon Light Metal Holdings Co Ltd;190,320.797;459,681.000;13,126;https://www.reuters.com/finance/stocks/overview?symbol=5703.T;
Aluminum;4294952978;51201030;5741.T;UACJ Corp;141,021.703;591,307.000;9,819;https://www.reuters.com/finance/stocks/overview?symbol=5741.T;
